PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,2013 Plant ID Code,2014 Plant ID Code,Sample Date if diff from TransMetadata,Trimb in 2012?,2012 Trimb Pt name,new 2014 id in trimb,VISITED PREV in 2014?,CODE FOR PREV VISIT,VISITED AGAIN IN 2014?,CODE FOR LATER VISIT,Comments2,TRIMBLED IN 2014?,which trimble?,FileName?,Northing,Easting,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Comments 3,Comments 3G,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 12,Comments 13,Comments 14,Comments 15,Comments 16
4087,BL,364,RINW2029,RIN-W2-13-R1-001,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,0,0,2,,might make buds later,,,,,,,,,,,,,,,,,,,,,,,,
4088,BL,364,RINW2028,RIN-W2-13-R1-002,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,BL,364,RINW2026,RIN-W2-13-R1-003,,,yes,?,,,,,,,yes,both,RINW2AT,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,BL,364,RINW2004,RIN-W2-13-R1-004,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,BL,364,RINW2003,RIN-W2-13-R1-005,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,5,0,0,,"two pearl cresents nectaring on it at 4:29, & 1 clouded sulphur held by crab spider!!! (crab spider located on longest stem). Plus small frass of orange furry larva",,,,,,,,,,,,,,,,,,,,,,,,
4092,BL,364,RINW2007,RIN-W2-13-R1-006,,,yes,?,,,,,,,yes,both,RINW2AT,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,BL,364,RINW2005,RIN-W2-13-R1-007,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,BL,364,RINW2001,RIN-W2-13-R1-008,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,BL,364,RINW2002,RIN-W2-13-R1-009,,,yes,?,,,,,,,yes,both,RINW2AT,,,0,2,0,0,,large holes in shorter stem accompanied by brown tissue inside stem,,,,,,,,,,,,,,,,,,,,,,,,
4137,BO,367,none (new in 2013),RIS-C1-13-R2-001,,,NO,NONE,201,,,,,New discovery of 2013,YES,??,RIS2013AT,,,0,1,0,0,,New discovery of 2013,,,,,,,,,,,,,,,,,,1 pearl crescent nectaring when Trimbled,,,,,,
4138,BO,367,RISC1002,RIS-C1-13-R2-002,,,YES,RISC1002(??),N.A.,yes,RIS-C1-13-R1-002,no,,2nd visit of 2013; prev. visited on 6/30/2013,YES,??,risc1at,,,3,0,0,0,,buds still very green but countable,,,,,,,,,,,,,,,,,,,,,,,,
4139,BO,367,RISC1_2013_003,RIS-C1-13-R2-003,,,NO,NONE,202,,,,,New discovery of 2013,YES,??,RIS2013AT,4494132.53,403642.28,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,BP,368,RISC2002,RIS-C2-13-R2-001,,,YES,RISC2002 (?),NO,yes,RIS-C2-13-R1-003,no,,first visited 6/30,YES,,RISC2AT,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,BP,368,RISC2003,RIS-C2-13-R2-002,,,YES,RISC2003  (?),no,yes,RIS-C2-13-R1-004,no,,stems are very short and extremely frail; they were hidden under dense standing dead veg.,YES,,RISC2AT,,,0,0,0,6,,,,,,,,,,,,,,,,,,,,,1332-1341 on Anna's camera,,,,,
4142,BP,368,RISC2005,RIS-C2-13-R2-003,,,YES,RISC2005  (?),no,yes,RIS-C2-13-R1-006,no,,,Yes,,RISC2AT,,,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,BQ,369,RISS3-201,RIS-S3-13-R1-001,,,YES,201; RISS1002 in risatben,NO,yes,RIS-S1-13-R1-006,,,FIRST VISIT OF YEAR,YES,,atrissouthlate,,,0,5,0,0,,two pearl crescents nectaring,,,,,,,,,,,,,,,,,,,,,,,,
4146,BQ,369,RISS3-202,RIS-S3-13-R1-002,,,YES,202; RISS1001 in risatben,NO,yes,RIS-S1-13-R1-007,,,FIRST VISIT OF YEAR,YES,,atrissouthlate,,,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,BQ,369,RISS3-203,RIS-S3-13-R1-003,,,YES,203,N,no,,,,FIRST VISIT OF YEAR,YES,,atrissouthlate,,,0,0,0,0,,"**MISSING!! Grazing lawns are there and large, old cowpie is at trimble point.",,,,,,,,,,,,,,,,,,,,,,,,
4148,BQ,369,RISS3-204,RIS-S3-13-R1-004,,,YES,204,N,no,,,,FIRST VISIT OF YEAR,YES,,atrissouthlate,,,0,1,0,1,,1 pearl crescent nectaring,,,,,,,,,,,,,,,,,,,,,,,,
4149,BQ,369,RISS3-205,RIS-S3-13-R1-005,,,YES,205,N,no,,,,FIRST VISIT OF YEAR,YES,,atrissouthlate,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,BR,370,RINS2004,RIN-S2-13-R2-001,,,yes,RINS2004(?),,yes,RIN-S2-13-R1-009,,,"REVISIT (first 2013 visit was 7/2); on earlier visit, plant had 2013 plant ID code of RIN-S2-13-R1-009",YES,,rins2at,,,0,11,0,0,,Don't know why we revisited this plant,,,,,,,,,,,,,,,,,,,,,,,,
4151,BS,371,LTRC2008,LTR-C2-13-R2-001,,,yes,008,,yes,LTR-C2-13-R1-020,no,,first visit of 2013 was 7/3,yes,,LTRATBEN,,,1,2,0,1,,revisited to get bud counts on stem c,,,,,,,,,,,,,,,,,,,,,,,,
4152,BS,371,LTRC2002,LTR-C2-13-R2-002,,,yes,LTRC2002 (?),,yes,LTR-C2-13-R1-016,no,,first visit of 2013 was 7/3,yes,,LTRATBEN,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,BS,371,LTRC2009,LTR-C2-13-R2-003,,,yes,large AT near S fence,,No (except for photos),,no,,Multiple visits to this plant in 2012 and 2013,yes,,LTRATBEN,,,0,4,0,1,,My favorite milkweed ever!!,,,,,,,,,,,,,,,,,,Plant also bears remains of 2 stems that died this summer (possibly trampled many weeks ago),,,,,,
4154,BT,372,PYNN1003,PYN-N1-13-R2-001,,,yes,?,,yes,PYN-N1-13-R1-032,no,,first 2013 visit was 7/3,yes,,PYNATBEN,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,,,,
4155,BT,372,PYNN1002,PYN-N1-13-R2-002,,,yes,?,,yes,PYN-N1-13-R1-031,no,,first 2013 visit was 7/3,yes,,PYNATBEN,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,,,,
4156,BT,372,PYNN1001,PYN-N1-13-R2-003,,,yes,?,,yes,PYN-N1-13-R1-033,no,,first 2013 visit was 7/3,yes,,PYNATBEN,,,0,1,1,0,,"*a bfly milkweed 75cm to ESE of this plant has 2 stems, in early bloom, and one in early full",,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,,,,
4157,BT,372,PYNN1004,PYN-N1-13-R2-004,,,yes,?,,yes,PYN-N1-13-R1-030,no,,first 2013 visit was 7/3,yes,,PYNATBEN,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,,,,
4158,BU,373,PYNW2001,PYN-W2-13-R2-001,,,YES,PYNW2AT001,,YES,PYN-W2-13-R1-005,NO,,first 2013 visit was 7/4,yes,,PYNW2AT,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4159,BU,373,PYNW2003,PYN-W2-13-R2-002,,,YES,003,,YES,PYN-W2-13-R1-006,NO,,first 2013 visit was 7/4,yes,,PYNW2AT,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4160,BU,373,PYNW2006,PYN-W2-13-R2-003,,,YES,006,,YES,PYN-W2-13-R1-011,NO,,first 2013 visit was 7/4,yes,,PYNW2AT,,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4161,BU,373,PYNW2007,PYN-W2-13-R2-004,,,YES,007,,YES,PYN-W2-13-R1-012,NO,,first 2013 visit was 7/4,yes,,PYNW2AT,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4163,BV,374,PYNS3-103,PYN-S3-R1-001,,,yes,103,,prob not,,no,,,yes,,?,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,BV,374,PYNS3-101,PYN-S3-R1-002,,,yes,101,,prob not,,no,,,yes,,?,,,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,BV,374,PYNS3-102,PYN-S3-R1-003,,,yes,102,,prob not,,no,,,yes,,?,,,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,BW,375,PYNW1004,PYN-W1-13-R2-002,,,yes,004,2013-002,no,,no,,"it is same plant as ""004"" from 2012",yes,PBG#3,ATPYN2013,4492847.75,400691.41,0,3,0,0,,plant was too short for me to see during distance sampling (obscured by taller veg),,,,,,,,,,,,,,,,,,,,,,,,
4168,BW,375,not seen in 2012,PYN-W1-13-R2-003,,,no,,2013-001,seemingly,PYN-W1-13-R1-005,,,not trimbed in 2012,yes,PBG#3,ATPYN2013,4492864.26,400684.59,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4175,BY,377,PYWS1001,PYW-S1-13-R2-001,,,YES,PYWS1001 (?),,yes,PYW-S1-13-R1-002,no,,,YES,,PYWATBEN,,,0,1,0,0,,2ND VISIT OF 2013,,,,,,,,,,,,,,,,,,,,,,,,
4179,BY,377,PYWS1002,PYW-S1-13-R2-005,,,YES,S1002,,yes,PYW-S1-13-R1-001,no,,,YES,,PYWATBEN,,,1,0,0,0,,2nd visit of 2013,,,,,,,,,,,,,,,,,,,,,,,,
4180,BZ,378,PYWS2002,PYW-S2-13-R2-001,,,YES,F,,YES,PYW-S2-13-R1-010,NO,,,YES,,PYWS2AT,,,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,BZ,378,PYWS2003,PYW-S2-13-R2-003,,,YES,B,,NO,,,,,YES,,PYWS2AT,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,BZ,378,PYWS2004,PYW-S2-13-R2-005,,,YES,C,,NO,,,,,YES,,PYWS2AT,,,0,2,0,0,,1 crab spider on this plant,,,,,,,,,,,,,,,,,,,,,,,,
4185,CA,379,RISC105,RIS-C3-13-R2-001,,,YES,105 (?),,YES,RIS-C3-13-R1-005,NO,,,yes,PBG#3,atriscenterlate,,,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,CA,379,RISC108,RIS-C3-13-R2-002,,,YES,108 (?),,YES,RIS-C3-13-R1-008,NO,,,yes,PBG#3,atriscenterlate,,,4,1,0,1,,"appears to have 7 large stems in bud, but 3 are resprouts of 1 stem, and 2 are resprouts of a second stem",,,,,,,,,,,,,,,,,,,,,,,,
4190,I,309,PYWS2017,PYW-S2-13-R1-017,,,YES,PYSW2003 (note bad name),,no,,NO,,"In 2012 and 2013, was seen from PYS, but data shifted to proper patch in March 2014",YES,,"PYSATBEN (yes, note PYS)",,,0,5,0,0,,"nectared on by 1 regal fritillary, 1 Edward's hairstreak and 2 pearl crescents; did collect bloom status but not other stem data in 2013",,,,,,,,,,,,,,,,,,"IGNORE distance data (seen from PYSW2, not PYWS2)",,,,,,
4191,CB,380,GILC1001,?,,,yes,GILC1001,,no,,no,,,yes,BOTH,GILATBEN,,,0,3,0,0,0,some milkweed buds were rasped,,0,0,no data,no data,no,maybe,no,1 long-horned milkweed beetle,milkweed buds had been rasped,1,1,1,0,4,0,"longest stem was bitten off 6"" from ground; has 4 healthy axillary stems",,,,,,,
4192,CB,380,GILC1002,?,,,yes,C1002,,no,,no,,Stem count might need to get lowered to 4,yes,BOTH,GILATBEN,,,1,1,0,4,0,,,0,0,no,no data,no,no,no,no,,3,1,1,0,?,?,"2 stems are healthy resprouts 6 "" tall, 2 stems were stepped on/eaten by vertz and are now dying, 1 stem was bitten and has axillary resprouts with buds, 1 stepped on by ungulates and has flowers but is weak",might want to return later for better bud count (small and green),,,,,,
4193,CB,380,accidental row,accidental row,,,no,,,,,,,accidental row,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4194,CB,380,GILC1003,?,,,yes,C1003,,no,,no,,,yes,both,GILATBEN,,,5,1,0,6,1,,,0,0,yes,no data,no,no,no,no,,11,6,9,0,no data,no data,"11 stems bitten, 12th stem is a 1"" tall resprout, and 13th stem died (might have been bitten)","of 11 bitten stems, 2 have no axillary sprouts, 3 have axillary sprouts but no buds, and 6 have axillary sprouts with buds",1197 and 1198 (in iPhone?),might want to return later for better bud count (small and green),,,,
4195,CC,381,GILN1001,?,,,YES,001,,no,no,no,n.a.,,yes,BOTH,GILN1AT,,,0,1,0,0,1,dead stem is 10 cm long,,no,no,no data,no data,no,no,no,no,,2,1,1,0,2,0,the dead stem was likely bitten this year,,1188 (iPhone?),,,,,
4196,CD,382,none_NEW IN 2013,GIL-C1-13-R1-001,?,,NO,NONE,none,yes,fuhgeddaboutit,,,"No stems here on the visit of July 4, 2014 (even though I searched in correct spot)",yes,EEOB,AT2013GIL,,,0,0,0,7,0,"plants grew from 0"" on July 4 to 12"" tall on July 21",,0,0,no,11 buckbrush,no,no,no,no,,0,0,0,0,0,0,No evidence of grazing.,"very wimpy stems, likely due to dense shade from fescue and multiple buckbrush.",,,,,,
4197,CD,382,none_NEW IN 2013,GIL-C1-13-R1-005,?,,no,no,none,no,,,,,yes,EEOB,AT2013 GIL,,,1,0,0,0,0,,,0,0,no,0,no,yes, no,no,"1 monarch egg on bud, 2 monarch eggs on undersides of young leaves",0,0,0,1,1,0,"might have been stepped on by ungulate, but no clear evidence",,,,,,,
4198,CD,382,none_NEW IN 2013,GIL-C1-13-R1-901,?,,no,no,none,no,,,,,yes,EEOB,AT2013 GIL,,,4,0,0,3,2,,,0,0,no,0,no,yes,no,no,"6 monarch eggs on undersides of young leaves; each on a different stem (on the six tallest stems, all within 1"" of tip)",2,0,0,0,0,0,the 2 dead stems had been bitten by ungulates; they are dying.,"I speculate it was likely that other stems were bitten off earlier in the year, but lack clear evidence for that",,,,,,
4199,CD,382,none_NEW IN 2013,GIL-C1-13-R1-902,?,,no,no,none,no,,,,,yes,EEOB,AT2013 GIL,,,1,0,0,10,0,,,0,0,yes (mild),0,no,no,no,no,,1,0,1,0,2,0,,,,,,,,
4200,CE,383,PYNN1001,?,PYN-N1-14-R1-001,,YES,PYNN1001,NO,NO,N.A.,YES,PYN-N1-14-R2-001,,YES,BOTH,PYNATBEN,,,1,0,0,0,0,,,2,3,no data,no data,no,no,no,no,,1,1,1,0,2,0,"stem bitten 5"" from ground, and two axillary shoots developed",,,,,,,
4201,CE,383,PYNN1002,?,PYN-N1-14-R1-002,,YES,PYNN1002,NO,NO,N.A.,YES,PYN-N1-14-R2-002,,YES,BOTH,PYNATBEN,,,1,0,0,0,0,,,YES; number not recorded,YES; number not recorded,no data,no data,no,no,no,no,,1,1,1,0,3,0,"stem bitten 7 "" from ground, and 3 axillary shoots developed",,,,,,,
4202,CE,383,PYNN1003,?,PYN-N1-14-R1-003,,YES,PYNN1003,NO,NO,N.A.,YES,PYN-N1-14-R2-003,,YES,BOTH,PYNATBEN,,,0,0,0,1,0,,,YES; number not recorded,YES; number not recorded,no data,no data,no,no,no,no,very frail stem,0,0,0,0,0,0,,,,,,,,
4203,CE,383,PYNN1004,?,PYN-N1-14-R1-004,,YES,PYNN1004,NO,NO,N.A.,YES,PYN-N1-14-R2-004,,YES,BOTH,PYNATBEN,,,1,0,0,0,0,,,0,0,no data,no data,no,no,no,no,,1,1,1,0,4,0,"stem bitten 5"" from ground, and two axillary shoots developed",two smallest axillary shoots did not bloom,,,,,,
4204,CF,384,PYNN1001,?,PYN-N1-14-R2-001,,NO,,,YES,PYN-N1-14-R1-001,NO,,first sampled in 2014 on transect CE,yes,,PYNATBEN,,,0,1,0,0,0,smaller axillary shoot did not flower (the buds atrophied!!!),,as on 6/29/2014,,no,0,0,0,0,0,,1,1,1,0,2,0,,,,,,,,
4205,CF,384,PYNN1002,?,PYN-N1-14-R2-002,,NO,,,YES,PYN-N1-14-R1-002,NO,,,yes,,PYNATBEN,,,0,1,0,0,0,smaller axillary shoot did not flower (the buds atrophied!!!),,as on 6/29/2014,,no,1 buckbrush,0,0,0,0,,1,1,1,0,3,0,,,,,,,,
4206,CF,384,PYNN1003,?,PYN-N1-14-R2-003,,NO,,,YES,PYN-N1-14-R1-003,NO,,,yes,,PYNATBEN,,,0,0,0,0,1,This plant died!!,,as on 6/29/2014,,no,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,
4207,CF,384,PYNN1004,?,PYN-N1-14-R2-004,,NO,,,YES,PYN-N1-14-R1-004,NO,,,yes,,PYNATBEN,,,0,1,0,0,0,,,as on 6/29/2014,,no,0,0,0,0,1 ambush bug in flowers,,1,1,1,0,4,0,the two smallest axillary shoots did not bloom this year,,,,,,,
4208,CG,385,PYNN2001,?,PYN-N2-14-R1-001,,YES,PYNN2001,NO,NO,N.A.,NO,N.A.,,YES,BOTH,PYNATBEN,,,0,0,0,14,0,1 STEM BROKEN,,NO DATA,NO DATA,NO DATA,NO DATA,NO,NO,NO,NO,,,,,,,,AUDREY DID NOT COLLECT DETAILED DAMAGE DATA,,,,,,,
4209,CG,385,PYNN2002,?,PYN-N2-14-R1-002,,YES,PYNN2002,NO,NO,,NO,,,YES,,PYNATBEN,,,2,0,0,0,0,,,0,NO DATA,NO DATA,NO DATA,NO,NO,NO,NO,,,,,,,,AUDREY DID NOT COLLECT DETAILED DAMAGE DATA,LARGEST STEM HAD 2 AXILLARY SHOOTS,,,,,,
4210,CG,385,PYNN2003,?,PYN-N2-14-R1-003,,YES,PYNN2003,NO,NO,,NO,,"Plant is in NORTH patch, as it should be",YES,,PYNATBEN,,,2,0,0,0,0,,,0,0,NO DATA,NO DATA,NO,NO,NO,NO,,0,0,0,0,0,0,,,,,,,,
4211,CG,385,PYNN2004,?,PYN-N2-14-R1-004,,YES,PYNN2004,NO,NO,,NO,,***Plant is in SOUTh patch this year (it is 2 m SOUTH of burn line separating north and south patches),YES,,PYNATBEN,,,0,0,0,3,2,,,0,1 A. tuberosa 1.3 m to SW,no data,no data,no,no,no,no,"1 stem damaged with 3 axillary shoots; 2 damaged, decrepit stems; plus 1 A.tuberosa 3m to west, 1 A.t. 2.5m NW",3,0,1,0,3,0,,,,,,,,
4212,CG,385,PYNN2005,?,PYN-N2-14-R1-005,,YES,PYNN2005,NO,NO,,NO,,***Plant is in SOUTh patch this year (it is 3 m SOUTH of burn line separating north and south patches),YES,,PYNATBEN,,,3,0,0,0,0,,,0,"1 A. tuberosa (with 2 stems) 2.0 m NW, 1 A.tuberosa 2.0m SW (with 1 stem in bloom)",no data,no data,no,no,no,no,,0,0,0,0,0,0,,,,,,,,
4213,CH,386,PYNS1001,?,,,YES,PYNS1001,NO,no,,?,,,YES,EITHER,PYNATBEN,,,1,0,0,7,no data,too early for good bud count,,0,0,NO DATA,NO DATA,no,yes,no,no,2 monarch eggs (both on the tallest stem),6,1,unclear,no data,unknown,no data,"Stem that will bloom this year had been bitten, and has 3 axillary shoots",Five of the 7 stems that won't bloom this year have had tops bitten off by ungulate,,,,,,
4214,CH,386,PYNS1002,?,,,YES,PYNS1002,NO,no,,?,,,YES,EITHER,PYNATBEN,,,2,0,0,0,no data,buds are tiny and green,,0,0,no data,NO DATA,no,no,no,no,"A. syriaca is 2 m away, 1 A. syriaca is 3 m away",2,2,2,0,4,0,,,,,,,,
4215,CH,386,PYNS1003,?,,,YES,PYNS1003,NO,no,,?,,Plant's base is under dense canopy of Rosa multiflora. Stems have stretched laterally to get sun.,YES,EITHER,PYNATBEN,,,5,1,0,4,0,buds are tiny and green,,0,0,no,1 multiflora rose,no,no,no,no,,0,0,0,no data,no data,0,the multiflora rose almost certainly protected this planting from herbivory by large ungulates,,,,,,,
4216,CI,387,PYNS2001,?,?,,YES,PYNS2001,NO,NO,NO,?,,buds are tiny,YES,EITHER,PYNATBEN,,,1,0,0,8,NO DATA,,,0,0,NO DATA,NO DATA,NO,YES,NO,NO,4 monarch eggs (each egg on a different stem),9,1,no data,n.a.,no data,no data,all nine stems were bitten by ungulates,each monarch egg laid on different stem,,,,,,
4217,CJ,388,PYNS3-101,?,,,YES,101,,NO,,,,,YES,BOTH,PYNATBEN,,,0,0,0,1,0,,,0,no data,yes,no data,no,no,no,no,,1,0,1,0,4,4,all 4 axillary shoots bitten,,1136 and 1137 on iPhone,,,,,
4218,CJ,388,PYNS3-102,?,,,YES,102,,NO,,,,,YES,BOTH,PYNATBEN,,,1,0,0,8,0,,,0,0,no data,no data,no,no,no,no,,8,0,no data,no data,no data,no data,all 8 stems that won't bloom this year were munched by mammal,,,,,,,
4219,CJ,388,PYNS3-103,?,,,YES,103,,NO,,,,,YES,BOTH,PYNATBEN,,,0,0,0,2,0,,,0,0,no data,no data,no,no,no,no,,0,0,0,no data,no data,no data,,,,,,,,
4220,CK,389,PYNW1001,,PYN-W1-14-R1-001,,YES,001,,,,7/21/2014,PYN-W1-14-R2-001,,yes,,,,,0,0,0,0,,COULD NOT FIND; IN GRAZING LAWN (ITS GONE),,0,0,yes,,,,,,,,,,,,,missing due to ungulate herbivory,,,,,,,
4221,CK,389,PYNW1002,,PYN-W1-14-R1-002,,YES,002,,,,7/21/2014,PYN-W1-14-R2-002,,yes,,,,,0,0,0,0,,COULD NOT FIND; IN GRAZING LAWN,,0,0,yes,"1 buckbrush, 1 osage orange",no,no,no,no,,,,,,,,missing due to ungulate herbivory,,,,,,,
4222,CK,389,PYNW1004,,PYN-W1-14-R1-004,,YES,004,,,,7/21/2014,PYN-W1-14-R2-004,,yes,,,,,0,0,0,3,5,the 5 dead stems had disappeared by July 21st revisit!,"1 stem broken, other 2 with lesions.",0,yes; # unk,yes,2 buckbrush,no,no,no,no,,,,,,,,"very small, prob due to earlier ungulate herbivory",,,,,,,
4223,CK,389,PYNW1006,,PYN-W1-14-R1-006,,YES,006,,,,7/21/2014,PYN-W1-14-R2-006,,yes,,,,,0,0,0,5,,"Of the 5 present now, only 1 survived to July 21st revisit!",,0,yes; # unk,yes,4 buckbrush,no,no,no,no,,,,,,,,"very small, prob due to earlier ungulate herbivory",,,,,,,
4224,CK,389,PYNW1007,,PYN-W1-14-R1-007,,YES,007,,,,7/21/2014,PYN-W1-14-R2-007,,yes,,,,,0,0,0,2,,"Of 2 present now, only 1 survived to July 21st revisit",,0,0,yes,1 buckbrush,no,no,no,no,,,,,,,,"very small, prob due to earlier ungulate herbivory",,,,,,,
4225,CL,390,PYNW2001,,PYN-W2-14-R1-001,,YES,PYNW2AT001,,,,"yes, on July 21",PYN-W2-14-R2-001,,yes,,,,,1,0,0,2,,revisit on 7/21/14,,0,0,yes,2 buckbrush within 30cm,no,no,no,no,dozens of common blue violets near within 1m radius of this point; they appear to be loving the fire and intense grazing,,,,,,,"stems 2 and 3 were bitten off 3"" from the ground","plant is hiding underneath a buckbrush shrub, which appears to have protected one of its stems from getting eaten by cattle",1118-1123 on iPhone (&1359 on July 21),"buds are small, return for better count",,,,
4226,CL,390,PYNW2003,,PYN-W2-14-R1-003,,YES,003,,,,"yes, on July 21",PYN-W2-14-R2-003,,yes,,,,,0,0,0,8,4,revisit on 7/21/14,I indicated that plants were very young and might bloom later this year,0,0,yes,3 buckbrush; 20cm from woody elm stem; 40cm from buckbrush,no,no,no,no,,,,,,,,4 small brown withered stems from this spring,"these stems are very young, might show buds in a few weeks",1127-1128 on iPhone (and 1360 on July 21),,,,,
4227,CL,390,PYNW2004,,PYN-W2-14-R1-004,,YES,004,,,,"yes, on July 21",PYN-W2-14-R2-004,,yes,,,,,2,0,0,3,2,revisit on 7/21/14,,0,0,yes,1 buckbrush,no,no,no,no,,,,,,,,,,,"buds are small, return for better count",,,,
4228,CL,390,PYNW2005,,PYN-W2-14-R1-005,,YES,005,,,,"yes, on July 21",PYN-W2-14-R2-005,,yes,,,,,0,0,0,2,12,revisit on 7/21/14,I indicated that plants were very young and might bloom later this year,0,"1 other A. tuberosa only 95cm to SW, it will not bloom this year",yes,1 buckbrush,no,no,no,no,,,,,,,,,"these stems are very young, might show buds in a few weeks",,,,,,
4229,CL,390,PYNW2006,,PYN-W2-14-R1-006,,YES,006,,,,"yes, on July 21",PYN-W2-14-R2-006,,yes,,,,,0,0,0,10,2,revisit on 7/21/14,I indicated that plants were very young and might bloom later this year,0,0,yes,"3 buckbrush, osage orange",no,no,no,no,,5,,5,,,,5 stems have been bitten by vertebrates but have axillary shoots,"these stems are very young, might show buds in a few weeks",1131-1135,,,,,
4230,CM,391,PYNW2007,,PYN-W2-14-R1-007,,YES,007,,NO,,YES,PYN-W2-14-R2-007,,YES,,,,,0,0,0,4,3,revisited on 7/21/14,,0,0,unk,0,no,no,no,,,3,unk,unk,unk,unk,0,"3 dead stems; of the 4 living stems, 3 have tops bitten off, 2 have been broken",smallest live stem might develop buds in a few weeks,,the 3 dead stems might have been bitten off too (don't know for sue),,,,
4231,CM,391,PYNW2010,,PYN-W2-14-R1-010,,YES,010,,NO,,YES,PYN-W2-14-R2-010,,YES,,,,,4,0,0,0,,revisited on 7/21/14,,0,0,unk,2 buckbrush,no,no,no,,,3,3,3,0,8,0,,"Audrey hadn't noticed many of the ""stems"" were actually axillary shoots",,,,,,
4232,CM,391,PYNW2011,,PYN-W2-14-R1-011,,YES,011,,NO,,YES,PYN-W2-14-R2-011,,YES,,,,,0,0,0,4,7,revisited on 7/21/14,,0,0,unk,2 small multi-floral rose,no,no,no,,,11,0,4,0,6,0,"3 largest stems bitten off; 7 dead stems, also bitten off",2 new small (+/- 5cm) probably axillary shoots,,,,,,
4233,CN,392,RINE1001,,,,YES,RINE1001,,no,,no,,,EEOB ; RINATBEN,,,,,0,0,2,0,,,,no,no,no,1 smooth sumac,no,no,no,"appears many of the buds/flowers or spent flowers were eaten by an insect (pedicels still there, but flowers are not)",,0,0,0,0,0,0,,"plant has to deal with dense cover of standing dead WS grass and litter, but mostly it is standing dead and WSG cover, and fairly airy compared to dense standing dead and litter of tall fescue",,,,,,
4234,CN,392,RINE1002,,,,YES,E1002,,no,,no,,,EEOB ; RINATBEN,,,,,0,0,1,1,,,,no,no,no,0,no,no,no,no,,1,0,1,0,3,0,"stem B might have bloomed this year if top hadn't been bitten off; bitten 36cm from base of stem; axillary sprouts are 4-12"" long","plant has to deal with dense cover of standing dead WS grass and litter, but mostly it is standing dead and WSG cover, and fairly airy compared to dense standing dead and litter of tall fescue",,,,,,
4235,CN,392,RINE1004,,,,YES,E1004,,no,,no,,,EEOB ; RINATBEN,,,,,0,0,2,3,1,,,no,no,no,0,no,no,no,no,,0,0,0,1,0,0,the 3 stems that did not bloom are short and ratty looking,,,,,,,
4236,CO,393,RINS1010,,,,YES,RINS1010,,,,,,,EEOB,,,,,1,0,0,1,,,,no data,no data,no data,no data,no,no data,no data,no data,,,,na,,,,,,,,,,,
