PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Length St1,LengthSt2,LengthSt3,Buds St 1,Buds St 2,Buds St 3,Flow St 1,Flow St 2,Flow St 3,BlooStatus St 1,BlooStatus St 2,BlooStatus St 3,Comments2,Comments 3,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,Bitten St 1,Bitten St 2,Bitten St 3,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 7,Comments 8
4316,DB,406,PYSW1003,1,2,2,1,,,,,,,,,,,,,,,,no,,no,0,no,no,no,no,,,,,4,2,3,2,"4 bitten, 2 unbitten",1,,,,,
4317,DB,406,PYSW1010,2,0,0,1,,,,,,,,,,,,,,,"buds are tiny and green, counts are estimates",,no,no,0,no,yes; 1 fifth instar monarch larvae feeding on stem A when we arrived,no,no,,,,,0,0,0,0,0,0,monarch has bitten top of stem B or his weight broke stem,,photos 1302-1304 on iPhone,,
4318,DB,406,PYSW1011,1,1,0,4,,,,,,,,,,,,,,,,,no,no,0,no,yes; monarch egg on stem A; frass on stem B and C,no,no,,,,,4,2,3,0,3,0,stem broke just below inflorescence (stem broken at tip),,,,
4319,DB,406,PYSW1017,5,0,0,1,,,,,,,,,,,,,,,,,no,no,2 buckbrush,no,maybe frass,no,no,,,,,0,0,0,0,2,0,main stem has nasty open wound (from trampling) which probably caused shoots,,,,
4320,DB,406,accidental row,,,,,,,,,,,,,,,,,,accidental row,accidental row,,,,,,,,,,,,,,,,,,,,accidental row,,,
4321,DC,407,PYSW1013,0,0,1,3,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,3,0,3,0,5,0,,,,,
4322,DC,407,PYSW1014,0,0,0,0,0,,,,,,,,,,,,,Could not find plant,Could not find plant; searched for 10min,,no; 1 Asclep. hirtella approx. 2m to E,no,0,no,no,no,no,could not find plant,,,,,,,,,,,dense fescue cover and litter,,,
4323,DC,407,PYSW1015,2,0,0,0,,,,,,,,,,,,,,,,,no,no,0,no,yes; small monarch frass on each stem; some buds eaten away,no,no,,,,,0,0,0,0,0,0,,,,,
4324,DD,408,AT001,0,3,0,1,3,,,,,,,,,,,,,,haven't seen ANY butterflies on A. tuberosa in the hour I've been in this colony of A. tuberosa,,no,no,0,no,yes; 5 monarch eggs plus small monarch frass),no,yes; 1 reddish ant on flowers),,,,,3,3,3,0,10,0,can't tell how many of this year's dead stems were bitten,total # bit stems 3+,,,
4325,DD,408,AT003,2,0,0,0,,,,,,,,,,,,,,,,"there is 1 A. tuberosa (with 1 stem in bud) 35cm to SE (~90 small green buds) and 1 A. tuberosa (1stem, bitten) 35cm to SW",,no,0,no,no,no,no,,,,,2,2,2,0,5,0,"bites are ~9"" off the ground",,,,
4326,DD,408,AT005,0,0,1,2,,,,,,,,,,,,,,,,,,yes (minor),0,no,no,no,no,,,,,2,0,2,1,4,1,stem that flowered had been trampled but not bitten,,,,
4327,DD,408,AT007,1,0,0,0,,,,,,,,,,,,,,,,,no,no,0,no,yes (frass),no,no,saw 2 honey bees nectaring at an A. tuberosa 3m to E at 15:45 hours,,,,0,0,0,0,0,0,,,,,
4328,DD,408,AT009,0,2,0,1,1,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,3,2,2,0,7,0,,,,,
4329,DD,408,AT010,0,2,0,2,2,,,,,,,,,,,,,,,,no,no,0,no,yes; 1 egg on 1cm long leaf next to buds on stem A,,,,,,,3,2,3,1,9,0,"bites are ~9"" off the ground",unbitten stem appears to have been trampled,,,
4330,DD,408,AT011,0,8,0,0,2,,,,,,,,,,,,,,,,no,yes (minor),0,no,no,no,yes; 2 honey bees visiting,,,,,7,7,7,0,12,0,the one unbitten stem is the furthest along in phenology (bloom status 6/7),it appears that at least 1 dead black steem had been bitten,,,
4331,DE,409,PYSS3-101,0,0,0,3,,,,,,,,,,,,,,,,,no,yes (patchy),0,no,no,no,no,,,,,2,0,0,0,0,,the bites are 28cm and 26cm off the ground,,,,
4332,DE,409,PYSS3-102,2,0,0,0,,,,,,,,,,,,,,"now south (by 0.5m) of the disced line, thus did NOT get burned in 2014 (disced line begins 3.5m N of south fence/Missouri border)",plant outside of burn unit,,no,no,0,no,no,no,no,"buds are tiny, return later for better account if possible",,,,0,0,0,0,0,,,very dense live fescue and litter with little grazing pressure (it is outside of disced line by 0.5m and did not get burned),,,
4333,DE,409,PYSS3-103,2,0,0,0,,,,,,,,,,,,,,,,,,no,1 buckbrush 30cm away,no,"yes; 4 monarch eggs total (2 on taller stems - both on young leaves), (2 on shorter stems  - 1 on stem, 1 on young leaves)",no,no,"buds are tiny, return later for better account if possible",,,,0,0,0,0,0,,,,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire"
4334,DE,409,PYSS3-104,1,0,0,0,,,,,,,,,,,,,,,,this plant is less than 1m from plants 105 and 106; ~20cm S,,no,1 buckbrush 80cm SW,no,"yes; 3 monarch eggs, all laid on young leaves within 2cm of flower buds",no,no,"buds are tiny, return later for better account if possible",,,,,,,,,,,failed to collect data on 7/8,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire"
4335,DE,409,PYSS3-105,0,0,0,0,,,,,,,,,,,,,,Could not find,,,,no,1 buckbrush 60 cm S,,,,,,,,,,,,,,,,failed to collect data on 7/8,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire"
4336,DE,409,PYSS3-106,0,0,0,0,,,,,,,,,,,,,,Could not find,,,,no,1 buckbrush 1m away,,,,,,,,,,,,,,,,,,"the disced burn line (the de facto patch boundary); got moved this past winter, so plants that were formerly in the South patch (and were supposed to get burned this year) are now in the West patch and did not get burned in 2014","therefore, these plant have gone 3 years since fire"
4337,DF,410,PYSS3-107,0,0,0,0,,,,,,,,,,,,,,Could not find,,no,,no,1 buckbrush,,,,,,,,,,,,,,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,
4338,DF,410,PYSS3-108,0,0,0,0,,,,,,,,,,,,,,Could not find,,,,no,0,,,,,,,,,,,,,,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,
4339,DF,410,PYSS3-109,0,0,0,1,,,,,,,,,,,,,,,,,,no,0,no,no,no,no,,,,,1,0,1,0,2,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,
4340,DF,410,PYSS3-110,0,0,0,0,,,,,,,,,,,,,,Could not find,,no,,no,0,,,,,,,,,,,,,,,"lots of litter and live tall fescue, but also lots of sign of cattle (trampling, cowpies). My guess is that these plant were harmed most by cattle trampling but also by dense fescue live cover and litter",,,,
4341,DF,410,PYSS3-111,0,0,0,1,,,,,,,,,,,,,,,,no,,no,0,no,no,no,no,,,,,0,0,0,0,0,,,,,,
4342,DF,410,PYSS3-112,0,0,0,0,1,,,,,,,,,,,,,Dead,"this ""plant"" is only ~12"" from the disced line. I found nothing live, just one dead black stem with black leaves",no,,no,3 buckbrush,,,,,,,,,,0,0,0,0,,don't know how black stem died,,,,
4343,DG,411,RISN1001,1,0,0,1,,,,,,,,,,,,,,risn2at,no axillary buds,,no,,,,1 monarch egg on a bud,,,,,,,,,,,,,shorter stem was bitten by mammals (or had top atrophy and fell off),,,,
4344,DG,411,RISN1002,2,1,0,0,,,,,,,,,,,,,,risn2at,return later to get better bud count (buds are tiny now),,no,,,,no,1 yellow crab spider in blossom of this plant,,,,,,,,,,,,two stems were bitten by mammals. Both have axillary resprouts in bud,the stem already flowering has no evidence of being bitten,,,
4345,DG,411,RISN1003,1,0,0,1,2,,,,,,,,,,,,,risn2at,,no,,,4 buckbrush,,no,,,,,,,,,,,,,two stems were bitten by mammals. Both have axillary resprouts in bud,,,,
4346,DG,411,RISN1004,0,2,0,3,,,,,,,,,,,,,,risn2at,,no,,,1 buckbrush,1 Edward's hairstreak nectaring on this plant when I arrived at 2:45pm,no,,,,,,,,,,,,,shorter stem was bitten by mammals (and will not blossom this year); other four stems appear to have been trampled,,,,
4347,Accidental Row,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4348,DH,412,RISN2001,0,1,0,3,,,,,,,,,,,,,,,,,no,,,2 coral hairstreaks nectaring when I arrived,no,,,,,,,,,,,,,all stems that won't flower this year were bitten by mammals,stem(s) flowering has (have) NOT been bitten by mammals,,"one bitten stem made 9 axillary shoots, another stem made 7",
4349,DH,412,RISN2002,0,0,0,2,,,,,,,,,,,,,,,,no,,,,,no,,,,,,,,,,,,,all stems that won't flower this year were bitten by mammals,the larger bitten stem has 2 axillary shoots; the shorter has none,,,
4350,DH,412,RISN2003,0,0,0,1,,,,,,,,,,,,,,,,no,"1 A. tuberosa only 1.7m to E; it had 3 stems, but all were bitten by cattle, and none will bloom",,,,no,,,,,,,,,,,,,all stems that won't flower this year were bitten by mammals,no axillary shoots at all,,,
4351,DH,412,RISN2006,0,0,0,3,1,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,all stems that won't flower this year were bitten by mammals,no axillary shoots at all,,,
4352,DH,412,RISN2009,3,1,0,0,1,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,ten stems were bitten by a mammal. Four of those had axillary shoots,,,,
4353,DI,413,RISN2102,1,2,0,2,,,,,,,,,,,,,,ATrisNORTHlate,,no,,,,,no,,,,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,,,,
4354,DI,413,RISN2103,0,0,0,1,,,,,,,,,,,,,,ATrisNORTHlate,,,no,,,,no,,,,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,stem was bitten and produced 4 axillary shoots. One of those was bitten off,,,
4355,DI,413,RISN2104,0,0,0,1,,,,,,,,,,,,,,ATrisNORTHlate,,"1 A. tuberosa (only 1 stem, not flowering) is 50cm NE of this plant",,,,,no,,,,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,stem was bitten high off ground and has 5 axillary shoots,,,
4356,DI,413,RISN2105,0,0,0,1,,,,,,,,,,,,,,ATrisNORTHlate,,,,,,,no,,,,,,,,,,,,,no sign of herbivory,no axillary shoots,,,
4357,DI,413,RISN2106,0,0,0,2,,,,,,,,,,,,,,ATrisNORTHlate,,no,,,,,no,,,,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,1 axillary shoot,,,
4358,DI,413,RISN2107,1,1,0,2,,,,,,,,,,,,,,ATrisNORTHlate,,,no,,,1 coral hairstreak nectaring on this plant,no,,,,,,,,,,,,,the stems that are flowering were NOT bitten by ungulates; the stems that are NOT flowering now WERE bitten by mammals,"multiple axillary shoots, only on bitten stems",,,
4359,DJ,414,RISC1001,0,1,0,0,,,,,,,,,,,,,,RISC1AT,dense cover of live tall fescue and litter,,no,No,1 small elm only 5cm from A. tuberosa,no,no,no,no,,,,,0,0,0,0,0,,might have been trampled (stem is bent and bruised),,,,
4360,DJ,414,RISC1002,1,0,0,0,,,,,,,,,,,,,,RISC1AT,"dense cover of little bluestem, native forbs, shrubs",no,,No,3 buckbrush and 1 prairie rose,no,no,no,no,,,,,0,0,0,0,0,,,"buds small and green, return later for better counts if possible",,,
4361,DJ,414,RISC1003,0,0,0,1,,,,,,,,,,,,,,RIS2013AT,"dense cover of little bluestem, native forbs, shrubs",no,this plant is 1.7m ENE of RISC1002,"No, but in cattle path","1 buckbrush, 1 multi-stemmed, 2 fall elm",no,no,no,no,,,,,0,0,0,0,0,,might have been trampled (stem is bent and bruised),plant is elongate and flopped on ground,,,
4362,DJ,414,RISC?,0,0,0,1,,,,,,,,,,,,,,RIS2013AT,"dense cover of little bluestem, native forbs, shrubs",,no,"No, but in cattle path",1 buckbrush 40cm away,no,no,no,no,,,,,0,0,0,0,0,,might have been trampled (stem is bent and bruised),plant is elongate and flopped over on ground,,"multiple New Jersey tea, Baptisia alba, thimbleweed in bloom within 5m",
4363,DK,415,RISC2001,0,0,0,1,,,,,,,,,,,,,,Very weak and flimsy,,,no,no,1 large multiflora rose,no,no,no,no,,,,,0,0,0,0,0,,,plant shaded by dense cover of multiflora rose and native forbs,,,
4364,DK,415,RISC2002,3,0,0,2,1,,,,,,,,,,,,,,,,no,adjacent to small lawn,0,no,no,no,no,,,,,5,3,4,0,9,,stems were bitten by mammals 25-35cm from ground,,,,
4365,DK,415,RISC2003,0,2,0,1,,,,,,,,,,,,,,,,,no,no,0,no,no,yes; 1 yellow crab spider hiding amidst blossoms,no,,,,,0,0,0,0,0,,,,,,
4366,DK,415,RISC2004,0,0,0,3,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,3,0,3,1,dozens?,,this plant's large axillary shoot was also nipped,story of this plant: very sturdy stems probably were producing/going to produce LOTS of flowers…but tops bitten off,1238-1240 on iPhone and 509-513 on Nikon show this plant and its relatively ungrazed setting (no lawn; cattle/deer nipped off flowers/buds recently),"plant is just starting to show axillary buds swelling at multiple nodes on each stem, plus one large shoot from earlier",
4367,DK,415,RISC2005,2,0,0,0,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,0,0,0,0,0,,,"buds small and green, return later to get better bud counts if you can",,,
4368,DK,415,RISC2006,0,0,0,3,,,,,,,,,,,,,,2 stems in 2012,,,no,no,20 or 30,no,no,no,no,,,,,0,0,0,0,0,,"the tallest stems on this plant, though protected from grazing by shrubs overtopping had their tops dehisce","shrubs are large shingle oak, dozens of small dogwoods, and buckbrush","514-517 on Nikon show how this milkweed is hidden but shaded by shingle oak, buckbrush, and Cornus sp.",,
4369,DK,415,RISC2007,0,0,0,2,,,,,,,,,,,,,,2 stems in 2012,,,no,no,"9 dogwoods, 1 shingle oak",no,no,no,no,,,,,0,0,0,0,0,,both stems mostly brown and withered,growing in dense shade of shrubs and fescue and litter,,,
4370,DL,416,RISS1001,1,1,0,0,,,,,,,,,,,,,,is same plant as #202 in atrissopatchlate,"some buds are tiny and green, try to recount later",,no,no (but near),0,no,no,no,no,,,,,0,,,1,8,,"not sure why there are 8 axillary shoots, but there is a slight wound on the main stem…at that point, the main stem grows diagonally instead of vertically",,,,
4371,DL,416,RISS1002,1,2,0,0,1,,,,,,,,,,,,,is sample plant as #201 in atrissopatchlate,,,no,no,0,no,no,no,no,,,,,1,1,1,0,5,,the bitten stem is the one with small buds and no flowers (stem C),,,,
4372,DL,416,RISS1003,0,1,0,2,,,,,,,,,,,,,,,,,no,no (but near),1 buckbrush 10cm to W,no,no,yes; 1 yellow crab spider hiding in blossoms,no,,,,,3,1,3,0,13,,5 of the 13 axillary shoots have also been bitten,,,,
4373,DL,416,RISS3-203,0,0,0,2,,,,,,,,,,,,,,,,,no,no,0,no,no,no,yes; orange furry Cycnia moth larva eating leaves,,,,,1,0,1,0,3 tiny ones,,"the top of the smaller stems appear to have dehisced, as leaf is full grown just above, or it was bitten",in dense fescue and sporobolus,,,
4374,DL,416,RISS3-204,0,0,0,0,,,,,,,,,,,,,,Could not find,,,no,no,2 small buckbrush,no,no,no,no,,,,,,,,,,,,,,,
4375,DL,416,RISS3-205,0,0,0,1,,,,,,,,,,,,,,,,,no,no,0,no,no,no,1 milkweed bud nymph,,,,,1,0,1,0,3,,,"no lawn, but cattle have tromped through here a lot (near pond)",,,
4376,DM,417,RISC3-101,0,1,4,0,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,2,2,2,0,9,0,,growing amidst dense tall fescue,,,
4377,DM,417,RISC3-102,0,0,2,0,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,0,0,0,0,0,0,,growing dense WSG and tall fescue,,,
4378,DM,417,RISC3-103,0,1,4,0,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,0,0,0,2,7 (6+1),0,"bruising on stem A appears to have been caused by trampling; this alse seems to be cause of axillary shoot development on that stem; main stem ceased midstream, but produced 6 large axillary shoots (3 flowered)",growing amidst dense tall fescue,,"pods are 3"" long or longer",
4379,DM,417,RISC3-104,0,1,0,0,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,0,0,0,0,0,0,,,,,
4380,DM,417,RISC3-105,0,1,0,1,1,,,,,,,,,,,,,,,,no,no,0,no,maybe; some insect has been eating some buds (in fashion of monarch larva),no,no,,,,,2,1,1,0,8,0,can't tell what killed dead black stem of this year,growing amidst dense tall fescue,,,
4381,DN,418,RISC3-106,0,1,0,1,,,,,,,,,,,,,,,,no,,no,0,no,"yes; lots of leaves missing/chewed up by insects, and some large monarch frass; did not see larvae",no,no,,,,,2,1,2,0,10,0,,growing amidst dense fescue,,,
4382,DN,418,RISC3-107,0,1,4,0,,,,,,,,,,,,,,,,,no,no,0,no,"yes; at 7:50am, found 2 large 5th instar monarch feeding on plant; larvae feeding on stem A, the tallest stem; at 8:45am they were still on that stem and were feeding off different edges of the same leaf",no,no,"monarch larvae are near the top of the stem but are feeding on old, tough leaf, while the stems bitten by ungulates have fresh leaves",,,,3,2,3,0,11,0,,growing amidst dense fescue,1373-1387 on iPhone - 5th instar monarchs feeding,,
4383,DN,418,RISC3-108,0,3,0,0,,,,,,,,,,,,,,,,,no,no,0,no,maybe; some buds have been chewed on,no,no,,,,,3,3,3,0,14,0,,growing amidst dense fescue,,,
4384,DN,418,RISC3-109,0,0,1,0,,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,2,1,1,0,2,0,"though stem A bloomed and produced pods, the axillary shoot that produced those pods is now dark brown, dead, and just hanging from plant",growing amidst dense fescue,,"the shorter stem has the most flowers/buds combined; it was bitten earlier (lower down on plant) which probably gave stem more time to produce axillary shoots, which are longer and more flower-rich than axillary shoots of stems bitten high",
4385,DO,419,PYWC1002,0,1,0,5,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,3,,,,,,,,,3 stems herbivory - won't flower this year,"1 stem still in leaf, may flower"
4386,DO,419,PYWC1009,2,1,0,1,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,3,,,,,,,,,3 stems total,"tallest stem has 4 shoots, 1 w/ herbivory"
4387,DO,419,PYWC1010,1,1,0,1,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,3,,,,,,,,,3 stems total,"longest stem in flower, but stepped on repeatedly and not in great shape"
4388,DO,419,PYWC1012,4,0,0,0,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,"tallest stem had 2 shoots, 1 had herbivory; otherwise the plant is in good shape",3 monarch eggs in bud clusters
4389,Accidental row,411,accidental row,,,,,,,,,,,,,,,,,,,accidental row,,,,,,,,,accidental row,,,,,,,,,,,,,,
4390,DP,420,PYWC2001,3,1,0,4,0,,,,,,,,,,,,,,,,no,,,,,,big fat moth (Cyonia) caterpillar hanging around,,,,,,,,,,,,,,5 stems with multiple shoots,"1 stem dead, 4 shoots herbivory"
4391,DP,420,PYWC2002,3,0,0,4,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,2 stems with multiple shoots,4 stems (5 shoots) show herbivory
4392,DP,420,PYWC2003,1,0,0,1,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,2 stems with multiple shoots,4 shoots show herbivory
4393,DP,420,PYWC2005,0,1,0,1,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,"1 stem herbivory, no flowers this year",
4394,DP,420,PYWC2006,0,0,0,2,0,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,"2 stems, 1 long and dead","1 new stem with 2 shoots, both very small in leaf only (13cm)"
4395,DQ,421,PYWN1001,1,2,0,1,0,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,in dense cover and tall fescue (live and litter),male Regal frit trying to nectar on stem B when I arrived
4396,DQ,421,PYWN1002,3,0,0,1,0,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,all stems bitten by large ungulate,all bitten stems have produced 1 or more axillary shoots
4397,DQ,421,PYWN1003,2,0,0,0,0,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,no evidence of dead stems of this year,both stems were bitten by large ungulates but have multiple axillary shoots
4398,DQ,421,PYWN2001,2,1,0,5,3,,,,,,,,,,,,,,,no,,,,,no,,,,,,,,,,,,,,,,in dense cover and tall fescue (live and litter),five stems show clear evidence of having been bitten by mammals; 2 are in bud (via axillary resprouts)
4399,DQ,421,PYWN2002,0,0,0,0,1,,,,,,,,,,,,,,1 dead stem from previous year,no,,,,,no,,,,,,,,,,,,,,,,in dense cover and tall fescue (live and litter),
4400,DQ,421,PYWN2003,1,0,0,6,0,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,all 6 stems that will not bloom this year have been bitten by large ungulates,five of the six stems sent up axillary shoots
4401,DR,422,PYWN2004,4,0,0,0,1,,,,,,,,,,,,,,,no,N2006 1.1m to NNW,,,,no,,,,,,,,,,,,,,,,all extant live stems bitten by large ungulate,all live stems have 1 or more axillary shoots
4402,DR,422,PYWN2005,2,0,0,0,0,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,all extant live stems bitten by large ungulate,all live stems have 1 or more axillary shoots
4403,DR,422,PYWN2006,2,0,0,0,0,,,,,,,,,,,,,,,no,,,,,no,,Cyncia moth larva (orange fuzzy) eating buds on tallest stem,,,,,,,,,,,,,"1203, 1204",all extant live stems bitten by large ungulate,all live stems have 1 or more axillary shoots
4404,DR,422,PYWN2007,0,1,0,0,0,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,this plant not bitten hence already in late bloom,
4405,DR,422,PYWN2008,0,0,0,2,1,,,,,,,,,,,,,,,,no,,,,no,,,,,,,,,,,,,,,,all extant live stems bitten by large ungulate,1 stem has sent up an axillary shoot
4406,DS,423,PYWS1001,1,0,0,0,1,,,,,,,,,,,,,PYWATBEN,,,no,no,0,no,no,no,no,,,,,1,1,1,0,1,,,,,dense cover of tall fescue and birdsfoot trefoil,buds tiny and green; try to return for better count
4407,DS,423,PYWS1002,2,0,0,0,0,,,,,,,,,,,,,PYWATBEN,,no,"healthy A. tuberosa with 2 stems in early bud is 1.5m to the W; that plant, which is earlier phenologically, does not have monarch eggs",no,2 buckbrush,no,"yes; 1 monarch egg per stem, each egg laid on back of leaf within 2.5cm of bud cluster",no,no,,,,,1,1,1,0,3,,,,,,buds tiny and green; try to return for better count
4408,DS,423,PYWS2001,1,0,0,2,0,,,,,,,,,,,,,PYWS2AT,,,no,no,yes; 1 sharp cedar snag 50cm to SE,no,"yes; 1 white monarch egg, 1 dark gray monarch egg, both laid on flower buds",no,green spider,it is unclear why the 2 short stems are so short. Grazed upon? Lack of resources allocated to plant?,,,,,,0,0,0,,,,,"buds are small, not tiny; try to get better count later",
4409,DS,423,PYWS2003,0,0,0,2,0,,,,,,,,,,,,,PYWS2AT,,,no,no,yes; 1 sharp cedar snag 15cm to W,no,no,no,no,It is clear that the 5 cm stem hasn't received resources to be bigger; no evidence of grazing,,,,0,,0,0,0,,,,,,
4410,DS,423,PYWS2004,1,0,0,2,0,,,,,,,,,,,,,PYWS2AT,,,no,"no, but near small one",yes; 1 sharp cedar snag 80cm to WSW,no,no,no,no,,,,,0,0,0,0,0,,,,,,buds tiny and green; try to return for better count
4411,,423,(accidental row),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4412,,423,(accidental row),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4413,DT,424,PYWS2007,0,6,2,4,0,,,,,,,,,,,,,,,,no; 6 whorled milkweed (non-flowering),"yes, moderate",0,no,yes; eggs on leaf of C stem,no,yes; 2 different spiders,1 flowering stem dying - has open flowers and buds,,,,10,6,6,0,6,,,,,,
4414,DT,424,PYWS2008,0,0,0,1,0,,,,,,,,,,,,,,,,"no; A. syriaca, but protecte dby two branches of dead tree (1.3m N of A. tuberosa)","yes, mild",3 buckbrush,no,no,no,no,,,,,1,0,0,n/a,0,,,,,,
4415,DT,424,PYWS2010,0,0,0,1,0,,,,,,,,,,,,,,,,no,no,0,no,no,no,no,,,,,0,0,0,0,0,,,,,,
4416,DT,424,PYWS2013,0,0,0,2,0,,,,,,,,,,,,,,,no,another A. tuberosa 1.1m S and another 1.4m NW,no,1 multi-floral rose,no,no,no,no,,,,,1,0,1,0,1,,,,,,
4417,DT,424,PYWS2014,2,0,0,2,0,,,,,,,,,,,,,,,,another A. tuberosa 1.6m S of A. tuberosa,no,1 multi-floral rose,no,no,no,yes,1 of the 2 non-flowering stems is dying,,,,0,0,0,0,0,,,,,,
4418,DU,425,LTRC1001,0,0,0,1,0,,,,,,,,,,,,,,,,no,yes,,,no,,,,,,,,,,,,,,,,all stems have been bitten by mammals,plant has axillary shoots
4419,DU,425,LTRC2001,1,0,0,0,0,,,,,,,,,,,,,,,,no,yes,,,no,,,,,,,,,,,,,,,,all stems have been bittem by mammals,plant has axillary shoots
4420,DU,425,LTRC2002,1,0,0,0,0,,,,,,,,,,,,,,,,no,n/a; no right next to one,n/a; 6 buckbrush,"n/a; yes, pearl crescent","n/a; no; caterpillar poop on stem, some missing buds (eaten?)",n/a; no,n/a; no,,,,,1,1,1,0,4,0,,all bite status data is from revisit,,all stems have been bitten by mammals,
4421,DU,425,LTRC2003,2,0,0,3,0,,,,,,,,,,,,,,iPhone photos 1230 and 1231,,no,n/a; yes,n/a; 9 buckbrush,n/a; no,"n/a; no; caterpillar poop on stem, some missing buds (eaten?)",n/a; no,n/a; no,,,,,1,0,1,0,3,0,,all bite status data is from revisit,,,plant has axillary shoots
4422,DU,425,LTRC2004,1,0,0,0,0,,,,,,,,,,,,,,,,no,n/a; yes (mild),n/a; 8 buckbrush,n/a; no,n/a; no,n/a; no,n/a; no,,,,,1,0,1,0,2,0,,all bite status data is from revisit,,all stems have been bitten by mammals,plant has axillary shoots
4423,DV,426,LTRC2005,5,0,0,2,0,,,,,,,,,,,,,,revisited 7/7/2014 and 7/21/2014,no,"Yes, one plant 1.7m away, small plant with only 2 stems, neither will bloom; no monarch eggs on this neighbor","no, but 30cm away",8 buckbrush,yes,"yes, 2 monarch eggs",no,yes,,,,,1,0,0,0,0,0,,,"photos 1141, 1142",return later for more accurate bud counts,2 monarch eggs (1 each on stems B and C)
4424,DV,426,LTRC2006,5,0,0,1,3,,,,,,,,,,,,,,data collected 7/7/2014,1 AT with 2 stems in bud only 80cm to NE,yes,unk,unk,no,"yes, 2 dark monarch eggs (both on flower buds)",no,no,,,,,4,unk,unk,unk,unk,unk,"plant has axillary shoots, but number not counted",two stems bitten 1 cm off ground!,,2 dark monarch eggs (both on buds),4 of 6 stems bitten
4425,DV,426,LTRC2007,1,0,0,1,1,,,,,,,,,,,,,,data collected 7/7/2014,0,0,unk,unk,no,no,no,no,,,,,2,1,2,0,unk,unk,both live stems bitten; perhaps dead stem had been bitten also,,,plant has axillary shoots,
