PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,Name from 2012,Trimb in 2012?,2012 Trimb Pt name,2013 Plant ID Code,Trimbled in 2013?,Visited PREV in 2013?,Code for prev 2013 visit,Visited again in 2013?,Code for later visit,New 2013 ID in Trimble,Comments2,Seen during Dist?,Position,Distance,Direction,StemsBUD,StemsFLOWER,StemsDONE,StemsNOflowers,BloomStatusDist,On Trimble?,Which Trimble?,FileName?,Northing,Easting,TRIMBStemsBUD,TRIMBStemsFLOW,TRIMBStemsDONE,TRIMBStemsNOflow,Comments 3,Photo Exposure,Comments3b,SCValid Bud,SCValid Flor,SCValid Done,SCValid None,SCValid Bloom Status,Comments SCValid
3831,BH,360,,RINW1106,,,RIN-W1-13-R1-008,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,3,0,0,,,,,,,,,
3832,BH,360,,RINW1120,,,RIN-W1-13-R1-009,Y,,,,,,,No,,,,0,,,,,Yes,,,,,0,5,0,1,1 stem has been broken or bitten off,,,,,,,,
3833,BI,361,,,,,RIN-W1-13-R2-001,,,,,,,,Yes,.5,21,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3834,BI,361,,,,,RIN-W1-13-R2-002,,,,,,,,Yes,.5,22,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3835,BI,361,,,,,RIN-W1-13-R2-003,,,,,,,,Yes,1,22,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3836,BI,361,,,,,RIN-W1-13-R2-004,,,,,,,,Yes,3.5,18,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3837,BI,361,,,,,RIN-W1-13-R2-005,,,,,,,,Yes,4,18,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3838,BI,361,,,,,RIN-W1-13-R2-006,,,,,,,,Yes,6,22,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3839,BI,361,,,,,RIN-W1-13-R2-007,,,,,,,,Yes,6,28,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3840,BI,361,,,,,RIN-W1-13-R2-008,,,,,,,,Yes,9.5,13,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3841,BI,361,,,,,RIN-W1-13-R2-009,,,,,,,,Yes,14.5,13,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3842,BI,361,,,,,RIN-W1-13-R2-010,,,,,,,,Yes,15,13,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3843,BI,361,,,,,RIN-W1-13-R2-011,,,,,,,,Yes,15.5,8,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3844,BI,361,,,,,RIN-W1-13-R2-012,,,,,,,,Yes,16.5,13,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3845,BI,361,,,,,RIN-W1-13-R2-013,,,,,,,,Yes,16.5,11,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3846,BI,361,,,,,RIN-W1-13-R2-014,,,,,,,,Yes,16.5,17,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3847,BI,361,,,,,RIN-W1-13-R2-015,,,,,,,,Yes,17,12,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3848,BI,361,,,,,RIN-W1-13-R2-016,,,,,,,,Yes,18,8,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3849,BI,361,,,,,RIN-W1-13-R2-017,,,,,,,,Yes,19,10,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3850,BI,361,,,,,RIN-W1-13-R2-018,,,,,,,,Yes,20.5,16,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3851,BI,361,,,,,RIN-W1-13-R2-019,,,,,,,,Yes,20.5,21,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3852,BI,361,,,,,RIN-W1-13-R2-020,,,,,,,,Yes,21.5,7,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3853,BI,361,,,,,RIN-W1-13-R2-021,,,,,,,,Yes,21.5,9,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3854,BI,361,,,,,RIN-W1-13-R2-022,,,,,,,,Yes,21.5,23,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3855,BI,361,,,,,RIN-W1-13-R2-023,,,,,,,,Yes,24,8,West,0,6,0,0,full,,,,,,,,,,,,,,,,,,
3856,BI,361,,,,,RIN-W1-13-R2-024,,,,,,,,Yes,24,18,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3857,BI,361,,,,,RIN-W1-13-R2-025,,,,,,,,Yes,24,20,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3858,BI,361,,,,,RIN-W1-13-R2-026,,,,,,,,Yes,24,22,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3859,BI,361,,,,,RIN-W1-13-R2-027,,,,,,,,Yes,24,25,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3860,BI,361,,,,,RIN-W1-13-R2-028,,,,,,,,Yes,24.5,7,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3861,BI,361,,,,,RIN-W1-13-R2-029,,,,,,,,Yes,24.5,13,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3862,BI,361,,,,,RIN-W1-13-R2-030,,,,,,,,Yes,24.5,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3863,BI,361,,,,,RIN-W1-13-R2-031,,,,,,,,Yes,24.5,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3864,BI,361,,,,,RIN-W1-13-R2-032,,,,,,,,Yes,24.5,20,West,0,6,0,0,full,,,,,,,,,,,,,,,,,,
3865,BI,361,,,,,RIN-W1-13-R2-033,,,,,,,,Yes,25,7,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3866,BI,361,,,,,RIN-W1-13-R2-034,,,,,,,,Yes,25,11,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3867,BI,361,,,,,RIN-W1-13-R2-035,,,,,,,,Yes,25,15,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3868,BI,361,,,,,RIN-W1-13-R2-036,,,,,,,,Yes,26,4,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3869,BI,361,,,,,RIN-W1-13-R2-037,,,,,,,,Yes,26,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3870,BI,361,,,,,RIN-W1-13-R2-038,,,,,,,,Yes,26,11,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3871,BI,361,,,,,RIN-W1-13-R2-039,,,,,,,,Yes,26,15,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3872,BI,361,,,,,RIN-W1-13-R2-040,,,,,,,,Yes,26.5,8,West,0,4,0,2,full,,,,,,,,,,,,,,,,,,
3873,BI,361,,,,,RIN-W1-13-R2-041,,,,,,,,Yes,26.5,9,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3874,BI,361,,,,,RIN-W1-13-R2-042,,,,,,,,Yes,26.5,17,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3875,BI,361,,,,,RIN-W1-13-R2-043,,,,,,,,Yes,26.5,49,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3876,BI,361,,,,,RIN-W1-13-R2-044,,,,,,,,Yes,28,12,West,1,3,0,0,full,,,,,,,,,,,,,,,,,,
3877,BI,361,,,,,RIN-W1-13-R2-045,,,,,,,,Yes,28,13,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3878,BI,361,,,,,RIN-W1-13-R2-046,,,,,,,,Yes,28,14,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3879,BI,361,,,,,RIN-W1-13-R2-047,,,,,,,,Yes,28,15,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3880,BI,361,,,,,RIN-W1-13-R2-048,,,,,,,,Yes,28,15,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3881,BI,361,,,,,RIN-W1-13-R2-049,,,,,,,,Yes,28.5,4,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3882,BI,361,,,,,RIN-W1-13-R2-050,,,,,,,,Yes,28.5,9,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3883,BI,361,,,,,RIN-W1-13-R2-051,,,,,,,,Yes,28.5,48,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3884,BI,361,,,,,RIN-W1-13-R2-052,,,,,,,,Yes,31.5,6,West,0,2,0,1,full,,,,,,,,,,,,,,,,,,
3885,BI,361,,,,,RIN-W1-13-R2-053,,,,,,,,Yes,31.5,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3886,BI,361,,,,,RIN-W1-13-R2-054,,,,,,,,Yes,32.5,14,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3887,BI,361,,,,,RIN-W1-13-R2-055,,,,,,,,Yes,32.5,15,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3888,BI,361,,,,,RIN-W1-13-R2-056,,,,,,,,Yes,32.5,21,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3889,BI,361,,,,,RIN-W1-13-R2-057,,,,,,,,Yes,35,5,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3890,BI,361,,,,,RIN-W1-13-R2-058,,,,,,,,Yes,35,50,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3891,BI,361,,,,,RIN-W1-13-R2-059,,,,,,,,Yes,37,7,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3892,BI,361,,,,,RIN-W1-13-R2-060,,,,,,,,Yes,37,20,West,0,12,0,0,full,,,,,,,,,,,,,,,,,,
3893,BI,361,,,,,RIN-W1-13-R2-061,,,,,,,,Yes,38,44,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3894,BI,361,,,,,RIN-W1-13-R2-062,,,,,,,,Yes,38,45,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3895,BI,361,,,,,RIN-W1-13-R2-063,,,,,,,,Yes,38,27,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3896,BI,361,,,,,RIN-W1-13-R2-064,,,,,,,,Yes,40.5,21,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3897,BI,361,,,,,RIN-W1-13-R2-065,,,,,,,,Yes,40.5,42,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3898,BI,361,,,,,RIN-W1-13-R2-066,,,,,,,,Yes,42,12,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3899,BI,361,,,,,RIN-W1-13-R2-067,,,,,,,,Yes,43,0,West,0,1,0,1,early full,,,,,,,,,,,,,,,,,,
3900,BI,361,,,,,RIN-W1-13-R2-068,,,,,,,,Yes,45,9,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3901,BI,361,,,,,RIN-W1-13-R2-069,,,,,,,,Yes,45,26,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3902,BI,361,,,,,RIN-W1-13-R2-070,,,,,,,,Yes,45,30,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3903,BI,361,,,,,RIN-W1-13-R2-071,,,,,,,,Yes,45,11,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3904,BI,361,,,,,RIN-W1-13-R2-077,,,,,,,,Yes,49.5,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3905,BI,361,,,,,RIN-W1-13-R2-072,,,,,,,,Yes,46.5,2,West,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3906,BI,361,,,,,RIN-W1-13-R2-073,,,,,,,,Yes,46.5,3,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3907,BI,361,,,,,RIN-W1-13-R2-074,,,,,,,,Yes,46.5,17,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3908,BI,361,,,,,RIN-W1-13-R2-075,,,,,,,,Yes,46.5,21,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3909,BI,361,,,,,RIN-W1-13-R2-076,,,,,,,,Yes,48.5,9,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3910,BI,361,,,,,RIN-W1-13-R2-078,,,,,,,"2 late full, 1 late",Yes,50.5,2,West,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3911,BI,361,,,,,RIN-W1-13-R2-079,,,,,,,,Yes,51.5,5,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3912,BI,361,,,,,RIN-W1-13-R2-080,,,,,,,,Yes,51.5,17,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3913,BI,361,,,,,RIN-W1-13-R2-081,,,,,,,,Yes,52.5,5,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3914,BI,361,,,,,RIN-W1-13-R2-082,,,,,,,,Yes,53,20,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3915,BI,361,,,,,RIN-W1-13-R2-083,,,,,,,,Yes,65,35,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3916,BI,361,,,,,RIN-W1-13-R2-084,,,,,,,,Yes,65,1,West,1,5,0,2,full,,,,,,,,,,,,,,,,,,
3917,BI,361,,,,,RIN-W1-13-R2-085,,,,,,,,Yes,66,5,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3918,BI,361,,,,,RIN-W1-13-R2-086,,,,,,,,Yes,67,9,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3919,BI,361,,,,,RIN-W1-13-R2-087,,,,,,,,Yes,70.5,5,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3920,BI,361,,,,,RIN-W1-13-R2-088,,,,,,,,Yes,71,7,West,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3921,BI,361,,,,,RIN-W1-13-R2-089,,,,,,,,Yes,71.5,1,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3922,BI,361,,,,,RIN-W1-13-R2-090,,,,,,,No flower,Yes,75,0,West,0,0,0,2,not blooming this year,,,,,,,,,,,,,,,,,,
3923,BI,361,,,,,RIN-W1-13-R2-091,,,,,,,,Yes,79,5,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3924,BI,361,,,,,RIN-W1-13-R2-092,,,,,,,,Yes,82,13,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3925,BI,361,,,,,RIN-W1-13-R2-093,,,,,,,,Yes,83,6,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3926,BI,361,,,,,RIN-W1-13-R2-113,,,,,,,,Yes,100,7,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3927,BI,361,,,,,RIN-W1-13-R2-094,,,,,,,,Yes,83.5,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3928,BI,361,,,,,RIN-W1-13-R2-095,,,,,,,,Yes,83.5,12,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3929,BI,361,,,,,RIN-W1-13-R2-096,,,,,,,,Yes,85,5,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3930,BI,361,,,,,RIN-W1-13-R2-097,,,,,,,,Yes,87,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3931,BI,361,,,,,RIN-W1-13-R2-098,,,,,,,,Yes,87.5,6,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3932,BI,361,,,,,RIN-W1-13-R2-099,,,,,,,,Yes,88.5,3,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3933,BI,361,,,,,RIN-W1-13-R2-100,,,,,,,,Yes,88.5,6,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3934,BI,361,,,,,RIN-W1-13-R2-101,,,,,,,,Yes,88.5,6.5,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3935,BI,361,,,,,RIN-W1-13-R2-102,,,,,,,,Yes,88.5,7,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3936,BI,361,,,,,RIN-W1-13-R2-103,,,,,,,,Yes,89,8,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3937,BI,361,,,,,RIN-W1-13-R2-104,,,,,,,,Yes,89,12,West,1,1,0,0,full,,,,,,,,,,,,,,,,,,
3938,BI,361,,,,,RIN-W1-13-R2-105,,,,,,,,Yes,90,6,West,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3939,BI,361,,,,,RIN-W1-13-R2-106,,,,,,,,Yes,91,2,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3940,BI,361,,,,,RIN-W1-13-R2-107,,,,,,,,Yes,91,7,West,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3941,BI,361,,,,,RIN-W1-13-R2-108,,,,,,,,Yes,92,7,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3942,BI,361,,,,,RIN-W1-13-R2-109,,,,,,,,Yes,93,6,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3943,BI,361,,,,,RIN-W1-13-R2-110,,,,,,,,Yes,93,10,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3944,BI,361,,,,,RIN-W1-13-R2-111,,,,,,,,Yes,94,10,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3945,BI,361,,,,,RIN-W1-13-R2-112,,,,,,,,Yes,95,10,West,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3946,Accidental Rows,361,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
3948,BJ,362,,,,,RIN-W1-13-R3-801,,,,,,,,Yes,0,47,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3949,BJ,362,,,,,RIN-W1-13-R3-802,,,,,,,,Yes,5,46,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3950,BJ,362,,,,,RIN-W1-13-R3-803,,,,,,,huge inflor.,Yes,11,35,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3951,BJ,362,,,,,RIN-W1-13-R3-835,,,,,,,bloom status certain,Yes,43,14,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3952,BJ,362,,,,,RIN-W1-13-R3-836,,,,,,,,Yes,44,18,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
3953,BJ,362,,,,,RIN-W1-13-R3-804,,,,,,,,Yes,14,5,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3954,BJ,362,,,,,RIN-W1-13-R3-805,,,,,,,,Yes,15,3,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
3955,BJ,362,,,,,RIN-W1-13-R3-806,,,,,,,huge inflor.,Yes,16,60,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3956,BJ,362,,,,,RIN-W1-13-R3-807,,,,,,,,Yes,16.5,2,East,1,1,0,0,full,,,,,,,,,,,,,,,,,,
3957,BJ,362,,,,,RIN-W1-13-R3-808,,,,,,,,Yes,17,2,East,1,0,0,1,,,,,,,,,,,,,,,,,,,
3958,BJ,362,,,,,RIN-W1-13-R3-809,,,,,,,,Yes,18,0,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3959,BJ,362,,,,,RIN-W1-13-R3-810,,,,,,,,Yes,18.5,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3960,BJ,362,,,,,RIN-W1-13-R3-811,,,,,,,,Yes,19,1,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3961,BJ,362,,,,,RIN-W1-13-R3-812,,,,,,,,Yes,21,5,East,1,4,0,0,full,,,,,,,,,,,,,,,,,,
3962,BJ,362,,,,,RIN-W1-13-R3-813,,,,,,,,Yes,19,3,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
3963,BJ,362,,,,,RIN-W1-13-R3-814,,,,,,,,Yes,22,0,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3964,BJ,362,,,,,RIN-W1-13-R3-815,,,,,,,,Yes,22,6,East,0,1,0,0,late,,,,,,,,,,,,,,,,,,
3965,BJ,362,,,,,RIN-W1-13-R3-816,,,,,,,,Yes,23,36,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3966,BJ,362,,,,,RIN-W1-13-R3-817,,,,,,,,Yes,23,3,East,0,1,0,0,early full,,,,,,,,,,,,,,,,,,
3967,BJ,362,,,,,RIN-W1-13-R3-818,,,,,,,,Yes,24,1,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3968,BJ,362,,,,,RIN-W1-13-R3-819,,,,,,,,Yes,26,2,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3969,BJ,362,,,,,RIN-W1-13-R3-820,,,,,,,,Yes,26,9,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3970,BJ,362,,,,,RIN-W1-13-R3-821,,,,,,,,Yes,29,38,East,0,7,0,0,full,,,,,,,,,,,,,,,,,,
3971,BJ,362,,,,,RIN-W1-13-R3-822,,,,,,,,Yes,32.5,5,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3972,BJ,362,,,,,RIN-W1-13-R3-823,,,,,,,,Yes,34,15,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3973,BJ,362,,,,,RIN-W1-13-R3-824,,,,,,,,Yes,35,31,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
3974,BJ,362,,,,,RIN-W1-13-R3-825,,,,,,,,Yes,37,31,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3975,BJ,362,,,,,RIN-W1-13-R3-826,,,,,,,,Yes,38,18,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3976,BJ,362,,,,,RIN-W1-13-R3-827,,,,,,,,Yes,39,9,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3977,BJ,362,,,,,RIN-W1-13-R3-828,,,,,,,,Yes,39.5,11,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3978,BJ,362,,,,,RIN-W1-13-R3-829,,,,,,,,Yes,39.5,15,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3979,BJ,362,,,,,RIN-W1-13-R3-830,,,,,,,,Yes,40,15,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3980,BJ,362,,,,,RIN-W1-13-R3-831,,,,,,,,Yes,40,10,East,0,4,0,0,full,,,,,,,,,,,,,,,,,,
3981,BJ,362,,,,,RIN-W1-13-R3-832,,,,,,,bloom status certain,Yes,42,3,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3982,BJ,362,,,,,RIN-W1-13-R3-833,,,,,,,bloom status certain,Yes,43,0,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3983,BJ,362,,,,,RIN-W1-13-R3-834,,,,,,,bloom status certain,Yes,43,8,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3984,BJ,362,,,,,RIN-W1-13-R3-837,,,,,,,bloom status certain,Yes,44.5,9,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3985,BJ,362,,,,,RIN-W1-13-R3-838,,,,,,,bloom status certain,Yes,45,2,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3986,BJ,362,,,,,RIN-W1-13-R3-839,,,,,,,bloom status certain,Yes,45,4,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3987,BJ,362,,,,,RIN-W1-13-R3-840,,,,,,,bloom status certain,Yes,45,10,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3988,BJ,362,,,,,RIN-W1-13-R3-841,,,,,,,"late full, late full, late",Yes,46,0,East,0,3,0,0,late full,,,,,,,,,,,,,,,,,,
3989,BJ,362,,,,,RIN-W1-13-R3-842,,,,,,,late,Yes,47,7,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3990,BJ,362,,,,,RIN-W1-13-R3-843,,,,,,,bloom status certain,Yes,49,16,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3991,BJ,362,,,,,RIN-W1-13-R3-844,,,,,,,,Yes,49,17,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3992,BJ,362,,,,,RIN-W1-13-R3-845,,,,,,,bloom status certain,Yes,51,0,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3993,BJ,362,,,,,RIN-W1-13-R3-846,,,,,,,,Yes,49,24,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3994,BJ,362,,,,,RIN-W1-13-R3-847,,,,,,,,Yes,49,36,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
3995,BJ,362,,,,,RIN-W1-13-R3-848,,,,,,,,Yes,49.5,24,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
3996,BJ,362,,,,,RIN-W1-13-R3-849,,,,,,,bloom status certain,Yes,50.5,19,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
3997,BJ,362,,,,,RIN-W1-13-R3-850,,,,,,,,Yes,50,18,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
3998,BJ,362,,,,,RIN-W1-13-R3-851,,,,,,,,Yes,50,18,East,0,2,0,0,late full,,,,,,,,,,,,,,,,,,
3999,BJ,362,,,,,RIN-W1-13-R3-852,,,,,,,,Yes,51,27,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4000,BJ,362,,,,,RIN-W1-13-R3-853,,,,,,,,Yes,52,19,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4001,BJ,362,,,,,RIN-W1-13-R3-854,,,,,,,,Yes,52.5,25,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4002,BJ,362,,,,,RIN-W1-13-R3-855,,,,,,,bloom status certain,Yes,53,3,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4003,BJ,362,,,,,RIN-W1-13-R3-856,,,,,,,,Yes,53,36,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4004,BJ,362,,,,,RIN-W1-13-R3-857,,,,,,,bloom status certain,Yes,54,0,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4005,BJ,362,,,,,RIN-W1-13-R3-858,,,,,,,,Yes,54,26,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4006,BJ,362,,,,,RIN-W1-13-R3-859,,,,,,,,Yes,55,20,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4007,BJ,362,,,,,RIN-W1-13-R3-860,,,,,,,,Yes,56,32,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
4008,BJ,362,,,,,RIN-W1-13-R3-861,,,,,,,"full, late full; bloom status certain",Yes,57,15,East,0,2,0,0,full,,,,,,,,,,,,,,,,,,
4009,BJ,362,,,,,RIN-W1-13-R3-862,,,,,,,,Yes,57.5,22,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4010,BJ,362,,,,,RIN-W1-13-R3-863,,,,,,,,Yes,57.5,35,East,0,5,0,0,full,,,,,,,,,,,,,,,,,,
4011,BJ,362,,,,,RIN-W1-13-R3-864,,,,,,,"early, full, full; bloom status certain",Yes,59.5,14,East,1,3,0,0,early,,,,,,,,,,,,,,,,,,
4012,BJ,362,,,,,RIN-W1-13-R3-865,,,,,,,,Yes,60,48,East,0,4,0,0,full,,,,,,,,,,,,,,,,,,
4013,BJ,362,,,,,RIN-W1-13-R3-866,,,,,,,"halted work at 63m to go home. Have not counted the plant at 63 m with yellow flag next to it. Pink flag is at 80 m, others at 100m",Yes,60,62,East,0,1,0,0,late full,,,,,,,,,,,,,,,,,,
4014,BK,363,,,,,RIN-W1-13-R4-881,,,,,,,A circle drawn around the bloom status indicates 100% certainty (this bloom status is certain),Yes,63,2,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4015,BK,363,,,,,RIN-W1-13-R4-882,,,,,,,,Yes,63,28,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
4016,BK,363,,,,,RIN-W1-13-R4-883,,,,,,,,Yes,63,62,East,0,3,0,0,full,,,,,,,,,,,,,,,,,,
4017,BK,363,,,,,RIN-W1-13-R4-885,,,,,,,,Yes,64,28,East,0,1,0,0,full,,,,,,,,,,,,,,,,,,
